date,open,high,low,close,volume,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2024-04-08 09:15,1948.05,1963.35,1948.05,1960.8,57573.0,,,
2024-04-08 09:16,1958.05,1968.0,1958.05,1968.0,43698.0,,,
2024-04-08 09:17,1968.0,1973.25,1967.0,1973.0,40922.0,,,
2024-04-08 09:18,1973.95,1974.7,1964.6,1964.6,37307.0,,,
2024-04-08 09:19,1964.0,1968.6,1960.5,1962.75,21048.0,,,
2024-04-08 09:20,1965.0,1965.0,1948.3,1954.0,23001.0,,,
2024-04-08 09:21,1952.5,1956.65,1950.05,1956.5,14540.0,,,
2024-04-08 09:22,1955.1,1963.05,1954.0,1963.05,8368.0,,,
2024-04-08 09:23,1964.0,1969.0,1963.0,1968.0,16414.0,,,
2024-04-08 09:24,1967.0,1968.0,1960.05,1963.7,10475.0,,,
2024-04-08 09:25,1963.65,1965.0,1961.05,1963.95,7905.0,,,
2024-04-08 09:26,1963.45,1964.65,1962.0,1962.65,7801.0,,,
2024-04-08 09:27,1963.75,1964.8,1960.1,1963.9,6236.0,,,
2024-04-08 09:28,1962.95,1964.0,1961.0,1963.0,4712.0,,,
2024-04-08 09:29,1961.95,1964.0,1958.0,1959.85,14530.0,,,
2024-04-08 09:30,1959.95,1960.0,1958.2,1959.0,6558.0,,,
2024-04-08 09:31,1958.5,1959.7,1952.0,1953.7,7272.0,,,
2024-04-08 09:32,1952.45,1954.0,1945.35,1946.95,12580.0,,,
2024-04-08 09:33,1947.0,1949.0,1945.0,1947.15,5289.0,,,
2024-04-08 09:34,1948.0,1958.3,1947.1,1958.3,12317.0,,,
2024-04-08 09:35,1958.3,1959.2,1954.0,1954.3,5548.0,,,
2024-04-08 09:36,1952.95,1954.25,1950.1,1952.0,4732.0,,,
2024-04-08 09:37,1952.0,1952.55,1950.0,1950.5,1733.0,,,
2024-04-08 09:38,1950.95,1954.0,1950.25,1953.1,1967.0,,,
2024-04-08 09:39,1954.0,1954.3,1952.6,1953.0,2494.0,,,
2024-04-08 09:40,1952.5,1952.5,1948.0,1949.45,5827.0,,,
2024-04-08 09:41,1950.05,1950.35,1948.4,1950.0,1750.0,,,
2024-04-08 09:42,1949.0,1952.0,1949.0,1952.0,3135.0,,,
2024-04-08 09:43,1950.1,1953.0,1950.1,1951.55,2842.0,,,
2024-04-08 09:44,1952.6,1953.0,1950.1,1952.8,1880.0,,,
2024-04-08 09:45,1952.8,1954.0,1952.05,1952.8,1776.0,,,
2024-04-08 09:46,1953.75,1954.9,1952.8,1954.9,2279.0,,,
2024-04-08 09:47,1954.0,1955.0,1953.5,1954.9,1736.0,,,
2024-04-08 09:48,1952.8,1954.9,1952.65,1953.65,2469.0,,,
2024-04-08 09:49,1953.5,1953.65,1950.35,1951.75,3257.0,,,
2024-04-08 09:50,1952.95,1954.65,1950.5,1953.0,5148.0,,,
2024-04-08 09:51,1952.8,1954.95,1951.3,1952.6,2488.0,,,
2024-04-08 09:52,1952.95,1953.15,1950.8,1953.0,1466.0,,,
2024-04-08 09:53,1952.1,1952.8,1951.0,1952.4,1527.0,,,
2024-04-08 09:54,1952.7,1952.95,1951.0,1951.0,918.0,,,
2024-04-08 09:55,1951.5,1953.0,1950.25,1950.4,2350.0,,,
2024-04-08 09:56,1950.35,1951.75,1950.0,1950.0,2082.0,,,
2024-04-08 09:57,1951.0,1951.3,1949.0,1949.35,2897.0,,,
2024-04-08 09:58,1949.6,1950.45,1947.0,1950.0,3166.0,,,
2024-04-08 09:59,1950.0,1950.1,1947.35,1950.0,2810.0,,,
2024-04-08 10:00,1950.35,1951.25,1948.0,1949.55,1467.0,,,
2024-04-08 10:01,1949.45,1950.0,1947.05,1948.9,2230.0,,,
2024-04-08 10:02,1947.85,1950.9,1947.85,1949.85,3883.0,,,
2024-04-08 10:03,1951.0,1953.5,1951.0,1952.0,5333.0,,,
2024-04-08 10:04,1952.9,1954.45,1951.65,1953.0,3208.0,,,
2024-04-08 10:05,1952.0,1953.8,1950.0,1951.45,4197.0,,,
2024-04-08 10:06,1953.0,1954.5,1951.15,1953.0,1882.0,,,
2024-04-08 10:07,1954.35,1954.35,1950.0,1951.95,3295.0,,,
2024-04-08 10:08,1951.5,1952.55,1950.6,1950.7,379.0,,,
2024-04-08 10:09,1951.75,1951.8,1948.15,1950.85,1721.0,,,
2024-04-08 10:10,1949.25,1950.9,1949.25,1950.6,757.0,,,
2024-04-08 10:11,1949.35,1954.0,1949.35,1951.15,4027.0,,,
2024-04-08 10:12,1951.5,1952.0,1951.05,1951.1,454.0,,,
2024-04-08 10:13,1952.0,1953.9,1951.05,1953.9,1660.0,,,
2024-04-08 10:14,1953.9,1954.5,1953.05,1953.9,1096.0,,,
2024-04-08 10:15,1954.5,1954.5,1952.0,1952.95,4281.0,,,
2024-04-08 10:16,1952.0,1952.95,1952.0,1952.85,537.0,,,
2024-04-08 10:17,1952.85,1952.95,1951.0,1951.1,2183.0,,,
2024-04-08 10:18,1952.45,1952.5,1951.0,1952.0,593.0,,,
2024-04-08 10:19,1951.85,1952.2,1949.7,1950.65,7301.0,,,
2024-04-08 10:20,1950.65,1951.85,1950.65,1951.15,457.0,,,
2024-04-08 10:21,1951.8,1951.9,1949.5,1951.85,3197.0,,,
2024-04-08 10:22,1950.6,1951.9,1950.0,1950.8,759.0,,,
2024-04-08 10:23,1950.6,1951.75,1950.25,1950.9,422.0,,,
2024-04-08 10:24,1950.9,1951.75,1949.05,1950.65,1208.0,,,
