date,open,high,low,close,volume,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2024-04-02 09:15,1484.85,1487.55,1484.0,1486.85,104971.0,,,
2024-04-02 09:16,1486.35,1489.9,1485.85,1489.05,97928.0,,,
2024-04-02 09:17,1489.2,1490.05,1487.9,1487.9,110622.0,,,
2024-04-02 09:18,1487.75,1488.2,1486.6,1486.6,61305.0,,,
2024-04-02 09:19,1486.55,1487.5,1485.2,1486.1,81477.0,,,
2024-04-02 09:20,1485.95,1487.6,1485.95,1486.7,81987.0,,,
2024-04-02 09:21,1487.0,1487.75,1486.1,1487.75,63803.0,,,
2024-04-02 09:22,1487.75,1488.2,1486.45,1486.55,38679.0,,,
2024-04-02 09:23,1486.5,1487.75,1486.3,1486.55,61951.0,,,
2024-04-02 09:24,1486.9,1487.25,1486.1,1486.1,33349.0,,,
2024-04-02 09:25,1486.2,1486.5,1486.1,1486.45,48161.0,,,
2024-04-02 09:26,1486.45,1487.65,1486.2,1487.6,47620.0,,,
2024-04-02 09:27,1487.75,1488.4,1486.85,1488.4,39506.0,,,
2024-04-02 09:28,1488.55,1490.1,1488.25,1489.9,45603.0,,,
2024-04-02 09:29,1489.9,1490.0,1489.25,1489.3,58805.0,,,
2024-04-02 09:30,1488.8,1489.0,1487.6,1487.6,59537.0,,,
2024-04-02 09:31,1487.5,1488.2,1487.2,1487.65,13284.0,,,
2024-04-02 09:32,1487.6,1489.35,1487.45,1487.7,20189.0,,,
2024-04-02 09:33,1487.55,1488.35,1487.45,1487.6,12736.0,,,
2024-04-02 09:34,1487.55,1488.55,1487.5,1487.9,35043.0,,,
2024-04-02 09:35,1488.05,1489.0,1487.75,1488.75,13687.0,,,
2024-04-02 09:36,1488.75,1489.0,1488.0,1488.0,17967.0,,,
2024-04-02 09:37,1487.95,1487.95,1486.5,1486.8,28487.0,,,
2024-04-02 09:38,1486.5,1487.55,1486.5,1486.65,17302.0,,,
2024-04-02 09:39,1486.9,1487.15,1486.65,1486.7,11507.0,,,
2024-04-02 09:40,1486.75,1487.0,1486.5,1486.8,24365.0,,,
2024-04-02 09:41,1486.75,1487.9,1486.55,1487.55,17732.0,,,
2024-04-02 09:42,1487.45,1488.5,1487.4,1488.0,14243.0,,,
2024-04-02 09:43,1488.3,1488.5,1488.1,1488.1,13487.0,,,
2024-04-02 09:44,1487.9,1488.2,1487.45,1487.65,11379.0,,,
2024-04-02 09:45,1487.7,1487.85,1486.95,1487.0,13423.0,,,
2024-04-02 09:46,1487.4,1487.7,1486.55,1486.95,24678.0,,,
2024-04-02 09:47,1487.0,1487.0,1486.5,1486.7,26634.0,,,
2024-04-02 09:48,1486.7,1487.2,1486.6,1486.9,18480.0,,,
2024-04-02 09:49,1486.9,1487.3,1486.9,1487.25,6243.0,,,
2024-04-02 09:50,1487.25,1487.5,1486.25,1487.35,16767.0,,,
2024-04-02 09:51,1486.7,1488.55,1486.5,1488.5,35688.0,,,
2024-04-02 09:52,1488.35,1488.85,1488.1,1488.3,22447.0,,,
2024-04-02 09:53,1488.3,1488.6,1488.0,1488.5,8935.0,,,
2024-04-02 09:54,1488.45,1488.85,1487.05,1487.05,15255.0,,,
2024-04-02 09:55,1487.0,1487.95,1486.6,1486.95,11343.0,,,
2024-04-02 09:56,1486.95,1487.35,1486.75,1487.05,6583.0,,,
2024-04-02 09:57,1486.9,1487.05,1486.55,1486.9,10979.0,,,
2024-04-02 09:58,1486.65,1487.35,1486.6,1487.35,20442.0,,,
2024-04-02 09:59,1487.0,1487.1,1486.7,1486.7,6076.0,,,
2024-04-02 10:00,1486.55,1487.15,1486.55,1486.85,9344.0,,,
2024-04-02 10:01,1486.85,1487.25,1486.55,1487.05,13312.0,,,
2024-04-02 10:02,1487.15,1488.0,1487.05,1487.95,19985.0,,,
2024-04-02 10:03,1488.0,1488.0,1487.05,1487.4,11583.0,,,
2024-04-02 10:04,1487.4,1487.5,1487.05,1487.05,7235.0,,,
2024-04-02 10:05,1487.15,1487.25,1487.05,1487.15,4470.0,,,
2024-04-02 10:06,1487.2,1487.25,1487.15,1487.15,4489.0,,,
2024-04-02 10:07,1487.15,1487.15,1486.7,1486.7,13607.0,,,
2024-04-02 10:08,1486.75,1486.9,1486.7,1486.85,9096.0,,,
2024-04-02 10:09,1486.95,1487.0,1486.85,1487.0,6745.0,,,
2024-04-02 10:10,1486.95,1487.0,1486.9,1486.9,9779.0,,,
2024-04-02 10:11,1486.95,1487.3,1486.95,1487.15,14060.0,,,
2024-04-02 10:12,1487.2,1487.25,1487.0,1487.2,7523.0,,,
2024-04-02 10:13,1487.25,1488.5,1487.0,1487.95,49950.0,,,
2024-04-02 10:14,1487.85,1488.0,1487.4,1487.9,10688.0,,,
2024-04-02 10:15,1487.95,1488.4,1487.6,1488.0,12921.0,,,
2024-04-02 10:16,1488.0,1489.0,1487.95,1488.85,34333.0,,,
2024-04-02 10:17,1488.85,1488.9,1488.5,1488.85,15631.0,,,
2024-04-02 10:18,1488.6,1490.0,1488.6,1489.95,27671.0,,,
2024-04-02 10:19,1489.95,1490.0,1489.75,1490.0,11910.0,,,
2024-04-02 10:20,1489.95,1490.0,1489.65,1489.7,17287.0,,,
2024-04-02 10:21,1489.95,1490.55,1489.6,1490.0,25450.0,,,
2024-04-02 10:22,1490.0,1490.0,1489.9,1489.95,13144.0,,,
2024-04-02 10:23,1489.95,1490.45,1489.95,1490.0,20569.0,,,
2024-04-02 10:24,1490.0,1490.0,1489.75,1489.8,15835.0,,,
2024-04-02 10:25,1489.75,1489.95,1489.75,1489.9,8312.0,,,
2024-04-02 10:26,1489.85,1489.9,1488.6,1488.7,10229.0,,,
2024-04-02 10:27,1488.6,1488.95,1487.8,1488.45,11535.0,,,
2024-04-02 10:28,1488.35,1488.45,1487.5,1487.5,7826.0,,,
2024-04-02 10:29,1487.55,1488.2,1487.5,1488.2,4664.0,,,
2024-04-02 10:30,1488.0,1488.5,1488.0,1488.45,9146.0,,,
2024-04-02 10:31,1488.4,1488.5,1488.0,1488.15,5122.0,,,
2024-04-02 10:32,1488.25,1488.3,1487.5,1488.15,10586.0,,,
2024-04-02 10:33,1488.15,1488.45,1487.85,1488.3,5061.0,,,
2024-04-02 10:34,1488.4,1488.45,1487.7,1488.3,5877.0,,,
2024-04-02 10:35,1488.1,1488.3,1487.6,1487.95,5920.0,,,
2024-04-02 10:36,1487.9,1487.9,1487.5,1487.75,5436.0,,,
2024-04-02 10:37,1487.7,1487.75,1487.05,1487.15,6795.0,,,
2024-04-02 10:38,1487.1,1487.45,1487.0,1487.15,9358.0,,,
2024-04-02 10:39,1487.15,1487.55,1486.65,1486.85,21952.0,,,
2024-04-02 10:40,1486.9,1487.5,1486.75,1486.8,11844.0,,,
2024-04-02 10:41,1486.8,1487.25,1486.7,1487.1,6008.0,,,
2024-04-02 10:42,1487.1,1487.2,1486.25,1486.25,13669.0,,,
2024-04-02 10:43,1486.25,1486.8,1486.25,1486.4,7184.0,,,
2024-04-02 10:44,1486.45,1486.7,1486.35,1486.4,7284.0,,,
2024-04-02 10:45,1486.45,1487.0,1486.25,1486.95,18316.0,,,
2024-04-02 10:46,1487.0,1487.0,1486.4,1486.5,20861.0,,,
2024-04-02 10:47,1486.45,1486.5,1486.4,1486.45,11948.0,,,
2024-04-02 10:48,1486.45,1486.5,1486.3,1486.45,7287.0,,,
2024-04-02 10:49,1486.5,1486.5,1486.25,1486.35,20888.0,,,
2024-04-02 10:50,1486.4,1486.4,1486.2,1486.35,4076.0,,,
2024-04-02 10:51,1486.35,1486.4,1486.25,1486.35,3809.0,,,
2024-04-02 10:52,1486.25,1486.4,1486.25,1486.3,6319.0,,,
2024-04-02 10:53,1486.35,1486.4,1486.2,1486.35,7541.0,,,
2024-04-02 10:54,1486.25,1486.5,1486.1,1486.5,3811.0,,,
2024-04-02 10:55,1486.4,1486.75,1486.4,1486.75,11497.0,,,
2024-04-02 10:56,1486.7,1486.85,1486.65,1486.7,7266.0,,,
2024-04-02 10:57,1486.65,1486.85,1486.6,1486.85,4074.0,,,
2024-04-02 10:58,1487.2,1487.5,1487.15,1487.45,12655.0,,,
2024-04-02 10:59,1487.45,1487.5,1484.9,1484.9,177790.0,,,
2024-04-02 11:00,1484.9,1485.0,1484.75,1484.75,15020.0,,,
2024-04-02 11:01,1484.8,1485.0,1483.5,1485.0,47231.0,,,
2024-04-02 11:02,1484.5,1485.25,1484.5,1485.0,27094.0,,,
2024-04-02 11:03,1484.95,1485.0,1484.5,1484.6,9850.0,,,
2024-04-02 11:04,1484.6,1485.15,1484.6,1485.0,15588.0,,,
2024-04-02 11:05,1484.95,1485.8,1484.95,1485.75,21955.0,,,
2024-04-02 11:06,1485.5,1486.4,1485.45,1485.95,9733.0,,,
2024-04-02 11:07,1486.0,1486.0,1485.45,1485.95,7842.0,,,
2024-04-02 11:08,1485.95,1487.0,1485.95,1487.0,9120.0,,,
2024-04-02 11:09,1487.3,1487.3,1487.0,1487.15,7354.0,,,
2024-04-02 11:10,1487.1,1487.5,1486.75,1486.75,9892.0,,,
2024-04-02 11:11,1486.5,1487.0,1486.5,1486.95,8936.0,,,
2024-04-02 11:12,1486.95,1487.0,1486.9,1486.95,6109.0,,,
