date,open,high,low,close,volume,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2024-04-02 09:15,2555.0,2557.9,2549.9,2554.8,2901.0,,,
2024-04-02 09:16,2555.6,2557.2,2550.9,2550.9,3611.0,,,
2024-04-02 09:17,2551.3,2553.0,2550.65,2553.0,978.0,,,
2024-04-02 09:18,2552.25,2554.0,2551.0,2551.0,1611.0,,,
2024-04-02 09:19,2551.05,2553.1,2551.05,2551.75,1015.0,,,
2024-04-02 09:20,2555.0,2555.0,2547.0,2548.0,3213.0,,,
2024-04-02 09:21,2548.0,2549.95,2547.05,2549.95,433.0,,,
2024-04-02 09:22,2548.2,2550.0,2547.5,2548.45,556.0,,,
2024-04-02 09:23,2548.0,2551.85,2548.0,2549.95,552.0,,,
2024-04-02 09:24,2551.1,2551.55,2548.65,2548.95,486.0,,,
2024-04-02 09:25,2551.1,2551.1,2545.85,2548.5,1828.0,,,
2024-04-02 09:26,2550.0,2551.9,2548.8,2550.65,1267.0,,,
2024-04-02 09:27,2550.7,2555.0,2549.55,2555.0,1729.0,,,
2024-04-02 09:28,2553.8,2561.45,2553.5,2561.45,3804.0,,,
2024-04-02 09:29,2561.45,2564.0,2560.0,2560.0,666.0,,,
2024-04-02 09:30,2559.95,2563.0,2558.0,2561.9,3289.0,,,
2024-04-02 09:31,2562.45,2564.0,2562.1,2563.25,1454.0,,,
2024-04-02 09:32,2563.25,2564.5,2562.0,2564.25,3393.0,,,
2024-04-02 09:33,2564.5,2569.55,2564.5,2569.55,2128.0,,,
2024-04-02 09:34,2568.7,2569.55,2565.35,2566.8,2222.0,,,
2024-04-02 09:35,2566.8,2568.9,2565.5,2568.2,425.0,,,
2024-04-02 09:36,2567.7,2571.8,2567.5,2571.8,2730.0,,,
2024-04-02 09:37,2571.8,2572.0,2568.3,2569.15,1608.0,,,
2024-04-02 09:38,2569.9,2575.0,2569.9,2572.45,5775.0,,,
2024-04-02 09:39,2572.45,2582.4,2572.3,2582.4,7230.0,,,
2024-04-02 09:40,2582.0,2588.5,2579.0,2584.75,10083.0,,,
2024-04-02 09:41,2585.0,2590.15,2583.5,2586.25,3730.0,,,
2024-04-02 09:42,2585.4,2588.85,2581.6,2581.6,3974.0,,,
2024-04-02 09:43,2583.2,2585.9,2582.3,2584.85,1750.0,,,
2024-04-02 09:44,2585.0,2594.0,2585.0,2592.0,6084.0,,,
2024-04-02 09:45,2591.65,2592.4,2585.0,2588.25,1907.0,,,
2024-04-02 09:46,2588.25,2589.45,2582.0,2582.4,3619.0,,,
2024-04-02 09:47,2584.25,2585.5,2582.0,2585.5,1845.0,,,
2024-04-02 09:48,2583.95,2585.8,2581.5,2581.5,568.0,,,
2024-04-02 09:49,2580.5,2582.4,2577.35,2581.0,1787.0,,,
2024-04-02 09:50,2581.7,2584.7,2581.6,2582.8,1260.0,,,
2024-04-02 09:51,2583.75,2583.85,2575.0,2576.0,2524.0,,,
2024-04-02 09:52,2573.65,2576.0,2571.0,2572.4,1460.0,,,
2024-04-02 09:53,2571.95,2573.45,2570.15,2571.3,1306.0,,,
2024-04-02 09:54,2571.15,2573.35,2568.65,2571.0,4034.0,,,
